id;code;name;province_code;canton_code;district_code
5530;6;Kilómetro 2;6;7;1
5531;7;Kilómetro 3;6;7;1
5532;8;Laguna;6;7;1
5533;9;Llano Bonito;6;7;1
5534;10;Minerva;6;7;1
5535;11;Naranjal;6;7;1
5536;12;Oasis de Esperanza;6;7;1
5537;13;Parroquial;6;7;1
5538;14;Pueblo Civil;6;7;1
5539;15;Rotonda;6;7;1
5540;16;San Andrés;6;7;1
5541;17;San Martín;6;7;1
5542;18;Zona Gris.;6;7;1
5543;19;Aguada;6;7;1
5544;20;Ánimas;6;7;1
5545;21;Atrocho;6;7;1
5546;22;Bajo Chontales;6;7;1
5547;23;Bajo de Coto;6;7;1
5548;24;Bajo Grapa;6;7;1
5549;25;Bajo Mansito;6;7;1
5550;26;Bajo Sucio;6;7;1
5551;27;Bajos de Cañablanca;6;7;1
5552;28;Cuarenta y Cinco;6;7;1
5553;29;Dos Ríos;6;7;1
5554;30;Esperanza de Coto;6;7;1
5555;31;Gallardo;6;7;1
5556;32;Huacas;6;7;1
5557;33;Jorge Brenes Durán;6;7;1
5558;34;Kilómetro 5;6;7;1
5559;35;Kilómetro 7;6;7;1
5560;36;Kilómetro 9;6;7;1
5561;37;Kilómetro 16;6;7;1
5562;38;Kilómetro 20;6;7;1
5563;39;Kilómetro 24;6;7;1
5564;40;Manuel Tucker Martínez;6;7;1
5565;41;Mona;6;7;1
5566;42;Nazaret;6;7;1
5567;43;Paso Higuerón;6;7;1
5568;44;Playa Cacao;6;7;1
5569;45;Puerto Escondido;6;7;1
5570;46;Puntarenitas;6;7;1
5571;47;Purruja;6;7;1
5572;48;Rancho Relámpago;6;7;1
5573;49;Riyito;6;7;1
5574;50;Saladero;6;7;1
5575;51;Saladerito;6;7;1
5576;52;San Francisco;6;7;1
5577;53;San Josecito;6;7;1
5578;54;Torres;6;7;1
5579;55;Trenzas;6;7;1
5580;56;Unión de Coto;6;7;1
5581;57;Ureña;6;7;1
5582;58;Valle Bonito;6;7;1
5583;59;Viquilla Dos.;6;7;1
5584;1;Pueblo Nuevo.;6;7;2
5585;2;Aguabuena;6;7;2
5586;3;Agujas;6;7;2
5587;4;Miramar (Altos Corozal);6;7;2
5588;5;Amapola;6;7;2
5589;6;Balsa;6;7;2
5590;7;Bambú;6;7;2
5591;8;Barrigones;6;7;2
5592;9;Barrio Bonito;6;7;2
5593;10;Boca Gallardo;6;7;2
5594;11;Cañaza;6;7;2
5595;12;Carate;6;7;2
5596;13;Carbonera;6;7;2
5597;14;Cerro de Oro;6;7;2
5598;15;Dos Brazos;6;7;2
5599;16;Guadalupe;6;7;2
5600;17;Independencia;6;7;2
5601;18;Lajitas;6;7;2
5602;19;Ñeque;6;7;2
5603;20;Palma;6;7;2
5604;21;Paloseco;6;7;2
5605;22;Playa Blanca;6;7;2
5606;23;Playa Tigre;6;7;2
5607;24;Puerto Escondido;6;7;2
5608;25;Quebrada Latarde;6;7;2
5609;26;Río Nuevo;6;7;2
5610;27;Río Oro;6;7;2
5611;28;Río Piro (Coyunda);6;7;2
5612;29;Sándalo;6;7;2
5613;30;San Miguel;6;7;2
5614;31;Sombrero;6;7;2
5615;32;Terrones;6;7;2
5616;33;Tigre.;6;7;2
5617;1;Santiago.;6;7;3
5618;2;Bajo Bonita;6;7;3
5619;3;Bajo Cedros;6;7;3
5620;4;Buenavista;6;7;3
5621;5;Cerro Café;6;7;3
5622;6;Chiqueros;6;7;3
5623;7;Delicias;6;7;3
5624;8;El Alto;6;7;3
5625;9;Esperanza;6;7;3
5626;10;Gamba;6;7;3
5627;11;Kilómetro 29;6;7;3
5628;12;Kilómetro 33;6;7;3
5629;13;La Julieta;6;7;3
5630;14;Santiago de Caracol;6;7;3
5631;15;Tigre (Caracol Norte);6;7;3
5632;16;Valle Cedros;6;7;3
5633;17;Vegas de Río Claro;6;7;3
5634;18;Villa Briceño;6;7;3
5635;19;Viquilla Uno.;6;7;3
5636;1;Altos de Conte;6;7;4
5637;2;Banco;6;7;4
5638;3;Burica;6;7;4
5639;4;Clarita;6;7;4
5640;5;Cocal Amarillo;6;7;4
5641;6;Cuervito;6;7;4
5642;7;Escuadra;6;7;4
5643;8;Esperanza de Sábalos;6;7;4
5644;9;Estero Colorado;6;7;4
5645;10;Estrella;6;7;4
5646;11;Flor de Coto;6;7;4
5647;12;Fortuna de Coto;6;7;4
5648;13;Guaymí;6;7;4
5649;14;Higo;6;7;4
5650;15;Jardín;6;7;4
5651;16;La Virgen;6;7;4
5652;17;Lindamar;6;7;4
5653;18;Manzanillo;6;7;4
5654;19;Pavones;6;7;4
5655;20;Peñas;6;7;4
5656;21;Peñita;6;7;4
5657;22;Puerto Pilón;6;7;4
5658;23;Puesto La Playa;6;7;4
5659;24;Punta Banco;6;7;4
5660;25;Quebrada Honda;6;7;4
5661;26;Riviera;6;7;4
5662;27;Sábalos;6;7;4
5663;28;Tigrito;6;7;4
5664;29;Unión del Sur;6;7;4
5665;30;Vanegas;6;7;4
5666;31;Yerba;6;7;4
5667;32;Zancudo.;6;7;4
5668;1;Canadá;6;8;1
5669;2;María Auxiliadora;6;8;1
5670;3;Tres Ríos.;6;8;1
5671;4;Aguas Claras;6;8;1
5672;5;Bajo Reyes;6;8;1
5673;6;Bajo Venado;6;8;1
5674;7;Barrantes;6;8;1
5675;8;Ceibo;6;8;1
5676;9;Cruces;6;8;1
5677;10;Cuenca de Oro;6;8;1
5678;11;Danto;6;8;1
5679;12;Fila Guinea;6;8;1
5680;13;Isla;6;8;1
5681;14;Lindavista;6;8;1
5682;15;Lourdes;6;8;1
5683;16;Maravilla;6;8;1
5684;17;Piedra Pintada;6;8;1
5685;18;San Joaquín;6;8;1
5686;19;Santa Clara;6;8;1
5687;20;Torre Alta.;6;8;1
5688;1;Ángeles;6;8;2
5689;2;Brasilia;6;8;2
5690;3;Casablanca;6;8;2
5691;4;Chanchera;6;8;2
5692;5;El Gallo;6;8;2
5693;6;Juntas;6;8;2
5694;7;La Esmeralda;6;8;2
5695;8;Lucha;6;8;2
5696;9;Mellizas;6;8;2
5697;10;Miraflores;6;8;2
5698;11;Piedra de Candela;6;8;2
5699;12;Plantel;6;8;2
5700;13;Porto Llano;6;8;2
5701;14;Primavera;6;8;2
5702;15;Progreso;6;8;2
5703;16;Providencia;6;8;2
5704;17;Pueblo Nuevo;6;8;2
5705;18;Río Negro;6;8;2
5706;19;Río Sereno;6;8;2
5707;20;San Antonio;6;8;2
5708;21;San Bosco;6;8;2
5709;22;San Francisco;6;8;2
5710;23;San Luis;6;8;2
5711;24;San Marcos;6;8;2
5712;25;San Miguel;6;8;2
5713;26;San Rafael;6;8;2
5714;27;San Ramón;6;8;2
5715;28;Santa Rosa;6;8;2
5716;29;Santa Teresa;6;8;2
5717;30;Tigra;6;8;2
5718;31;Trinidad;6;8;2
5719;32;Unión;6;8;2
5720;33;Valle Hermoso.;6;8;2
5721;1;Bello Oriente;6;8;3
5722;2;Campo Tres;6;8;3
5723;3;Cañas Gordas;6;8;3
5724;4;Concepción;6;8;3
5725;5;Copabuena;6;8;3
5726;6;Copal;6;8;3
5727;7;Fila Zapote;6;8;3
5728;8;Metaponto;6;8;3
5729;9;Pilares;6;8;3
5730;10;Pueblo Nuevo;6;8;3
5731;11;Quebrada Bonita;6;8;3
5732;12;Río Salto;6;8;3
5733;13;San Francisco;6;8;3
5734;14;San Gabriel;6;8;3
5735;15;San Pedro;6;8;3
5736;16;Santa Cecilia;6;8;3
5737;17;Santa Marta;6;8;3
5738;18;Santo Domingo;6;8;3
5739;19;Valle Azul.;6;8;3
5740;1;Aguacate;6;8;4
5741;2;Alto Limoncito;6;8;4
5742;3;Ángeles;6;8;4
5743;4;Bonanza;6;8;4
5744;5;Brusmalis;6;8;4
5745;6;Chiva;6;8;4
5746;7;Desamparados;6;8;4
5747;8;Esperanza;6;8;4
5748;9;Fila;6;8;4
5749;10;Manchuria;6;8;4
5750;11;Sabanilla;6;8;4
5751;12;San Gerardo;6;8;4
5752;13;San Juan;6;8;4
5753;14;San Miguel;6;8;4
5754;15;San Rafael;6;8;4
5755;16;Santa Marta;6;8;4
5756;17;Santa Rita;6;8;4
5757;18;Unión;6;8;4
5758;19;Valle;6;8;4
5759;20;Villapalacios;6;8;4
5760;21;Zumbona.;6;8;4
5761;1;Aguacaliente;6;8;5
5762;2;Camaquiri;6;8;5
5763;3;Cocorí;6;8;5
5764;4;Coto Brus (parte);6;8;5
5765;5;Fila Méndez;6;8;5
5766;6;Fila Naranjo;6;8;5
5767;7;Fila Tigre;6;8;5
5768;8;Marías;6;8;5
5769;9;Monterrey;6;8;5
5770;10;Palmira;6;8;5
5771;11;Santa Fe.;6;8;5
5772;1;Alpha;6;8;6
5773;2;Alturas de Cotón;6;8;6
5774;3;Brisas;6;8;6
5775;4;Fila Pinar;6;8;6
5776;5;Fila San Rafael;6;8;6
5777;6;Flor del Roble;6;8;6
5778;7;Guinea Arriba;6;8;6
5779;8;La Administración;6;8;6
5780;9;Libertad;6;8;6
5781;10;Poma;6;8;6
5782;11;Río Marzo;6;8;6
5783;12;Roble;6;8;6
5784;13;Roble Arriba;6;8;6
5785;14;Siete Colinas.;6;8;6
5786;1;Julieta;6;9;1
5787;2;Pueblo Nuevo.;6;9;1
5788;3;Alto Camacho;6;9;1
5789;4;Ángeles;6;9;1
5790;5;Bajos Jicote;6;9;1
5791;6;Bambú;6;9;1
5792;7;Bandera;6;9;1
5793;8;Barbudal;6;9;1
5794;9;Bejuco;6;9;1
5795;10;Boca del Parrita;6;9;1
5796;11;Carmen (parte);6;9;1
5797;12;Chires;6;9;1
5798;13;Chires Arriba;6;9;1
5799;14;Chirraca Abajo;6;9;1
5800;15;Chirraca Arriba;6;9;1
5801;16;Esterillos Centro;6;9;1
5802;17;Esterillos Este;6;9;1
5803;18;Esterillos Oeste;6;9;1
5804;19;Fila Surubres;6;9;1
5805;20;Guapinol;6;9;1
5806;21;Higuito;6;9;1
5807;22;I Griega;6;9;1
5808;23;Isla Damas;6;9;1
5809;24;Isla Palo Seco;6;9;1
5810;25;Jicote;6;9;1
5811;26;Loma;6;9;1
5812;27;Mesas;6;9;1
5813;28;Palmas;6;9;1
5814;29;Palo Seco;6;9;1
5815;30;Pirrís;6;9;1
5816;31;Playa Palma;6;9;1
5817;32;Playón;6;9;1
5818;33;Playón Sur;6;9;1
5819;34;Pirrís (Las Parcelas);6;9;1
5820;35;Pocares;6;9;1
5821;36;Pocarito;6;9;1
5822;37;Porvenir;6;9;1
5823;38;Punta Judas;6;9;1
5824;39;Rincón Morales;6;9;1
5825;40;Río Negro (parte);6;9;1
5826;41;Río Seco;6;9;1
5827;42;San Antonio;6;9;1
5828;43;San Bosco;6;9;1
5829;44;San Gerardo;6;9;1
5830;45;San Isidro;6;9;1
5831;46;San Juan;6;9;1
5832;47;San Julián;6;9;1
5833;48;San Rafael Norte;6;9;1
5834;49;Sardinal;6;9;1
5835;50;Sardinal Sur;6;9;1
5836;51;Surubres;6;9;1
5837;52;Teca;6;9;1
5838;53;Tigre;6;9;1
5839;54;Turbio;6;9;1
5840;55;Valle Vasconia;6;9;1
5841;56;Vueltas.;6;9;1
5842;1;Bosque;6;10;1
5843;2;Caño Seco;6;10;1
5844;3;Capri;6;10;1
5845;4;Carmen;6;10;1
5846;5;Corredor;6;10;1
5847;6;Progreso;6;10;1
5848;7;San Juan;6;10;1
5849;8;Valle del Sur.;6;10;1
5850;9;Abrojo;6;10;1
5851;10;Aguilares;6;10;1
5852;11;Alto Limoncito;6;10;1
5853;12;Bajo Indios;6;10;1
5854;13;Betel;6;10;1
5855;14;Cacoragua;6;10;1
5856;15;Campiña;6;10;1
5857;16;Campo Dos;6;10;1
5858;17;Campo Dos y Medio;6;10;1
5859;18;Cañada;6;10;1
5860;19;Caracol Sur;6;10;1
5861;20;Castaños;6;10;1
5862;21;Coloradito;6;10;1
5863;22;Concordia;6;10;1
5864;23;Coto 42;6;10;1
5865;24;Coto 44;6;10;1
5866;25;Coto 45;6;10;1
5867;26;Coto 47;6;10;1
5868;27;Coto 49;6;10;1
5869;28;Coto 50-51;6;10;1
5870;29;Coto 52-53;6;10;1
5871;30;Cuesta Fila de Cal;6;10;1
5872;31;Estrella del Sur;6;10;1
5873;32;Florida;6;10;1
5874;33;Fortuna;6;10;1
5875;34;Kilómetro 10;6;10;1
5876;35;Miramar;6;10;1
5877;36;Montezuma;6;10;1
5878;37;Nubes;6;10;1
5879;38;Pangas;6;10;1
5880;39;Planes;6;10;1
5881;40;Pueblo Nuevo;6;10;1
5882;41;Río Bonito;6;10;1
5883;42;Río Nuevo (Norte);6;10;1
5884;43;Río Nuevo (Sur);6;10;1
5885;44;San Antonio Abajo;6;10;1
5886;45;San Francisco;6;10;1
5887;46;San Josecito;6;10;1
5888;47;San Rafael;6;10;1
5889;48;Santa Cecilia;6;10;1
5890;49;Santa Marta (parte);6;10;1
5891;50;Santa Rita;6;10;1
5892;51;Tropezón;6;10;1
5893;52;Unión;6;10;1
5894;53;Vegas de Abrojo;6;10;1
5895;54;Villa Roma.;6;10;1
5896;1;Canoas Abajo (parte);6;10;2
5897;2;Control;6;10;2
5898;3;Cuervito;6;10;2
5899;4;Chorro.;6;10;2
5900;1;Lotes (San Jorge).;6;10;3
5901;2;Altos del Brujo;6;10;3
5902;3;Bajo Brujo;6;10;3
5903;4;Bajo;6;10;3
5904;5;Barrionuevo;6;10;3
5905;6;Canoas Abajo (parte);6;10;3
5906;7;Canoas Arriba;6;10;3
5907;8;Cañaza;6;10;3
5908;9;Cerro Brujo;6;10;3
5909;10;Colorado;6;10;3
5910;11;Chiva;6;10;3
5911;12;Darizara;6;10;3
5912;13;Gloria;6;10;3
5913;14;Guay;6;10;3
5914;15;Guayabal;6;10;3
5915;16;Mariposa;6;10;3
5916;17;Níspero;6;10;3
5917;18;Palma;6;10;3
5918;19;Paso Canoas;6;10;3
5919;20;San Antonio;6;10;3
5920;21;San Isidro;6;10;3
5921;22;San Martín;6;10;3
5922;23;San Miguel;6;10;3
5923;24;Santa Marta (parte);6;10;3
5924;25;Veguitas de Colorado;6;10;3
5925;26;Veracruz;6;10;3
5926;27;Villas de Darizara.;6;10;3
5927;1;Alto Vaquita;6;10;4
5928;2;Bambito;6;10;4
5929;3;Bella Luz;6;10;4
5930;4;Bijagual;6;10;4
5931;5;Caimito;6;10;4
5932;6;Cangrejo Verde;6;10;4
5933;7;Caracol de la Vaca;6;10;4
5934;8;Cariari;6;10;4
5935;9;Caucho;6;10;4
5936;10;Cenizo;6;10;4
5937;11;Colonia Libertad;6;10;4
5938;12;Coyoche;6;10;4
5939;13;Jobo Civil;6;10;4
5940;14;Kilómetro 22;6;10;4
5941;15;Kilómetro 25;6;10;4
5942;16;Kilómetro 27;6;10;4
5943;17;Kilómetro 29;6;10;4
5944;18;Mango;6;10;4
5945;19;Pueblo de Dios;6;10;4
5946;20;Puerto González Víquez;6;10;4
5947;21;Río Incendio;6;10;4
5948;22;Roble;6;10;4
5949;23;San Juan;6;10;4
5950;24;Santa Lucía;6;10;4
5951;25;Tamarindo;6;10;4
5952;26;Vaca (Santa Rosa);6;10;4
5953;27;Vereh;6;10;4
5954;28;Zaragoza.;6;10;4
5955;1;Agujitas;6;11;1
5956;2;Buenos Aires;6;11;1
5957;3;Cañablancal;6;11;1
5958;4;Cerro Fresco;6;11;1
5959;5;Herradura;6;11;1
5960;6;Mona;6;11;1
5961;7;Playa Hermosa;6;11;1
5962;8;Playa Herradura;6;11;1
5963;9;Pochotal;6;11;1
5964;10;Puerto Escondido;6;11;1
5965;11;Quebrada Amarilla;6;11;1
5966;12;San Antonio;6;11;1
5967;13;Turrubaritos;6;11;1
5968;14;Tusubres.;6;11;1
5969;1;Agujas;6;11;2
5970;2;Bajamar;6;11;2
5971;3;Bellavista;6;11;2
5972;4;Caletas;6;11;2
5973;5;Camaronal;6;11;2
5974;6;Camaronal Arriba;6;11;2
5975;7;Capulín;6;11;2
5976;8;Carrizal de Bajamar;6;11;2
5977;9;Guacalillo;6;11;2
5978;10;Mantas;6;11;2
5979;11;Nambí;6;11;2
5980;12;Peñón de Tivives;6;11;2
5981;13;Pigres;6;11;2
5982;14;Pita;6;11;2
5983;15;Playa Azul;6;11;2
5984;16;Pógeres;6;11;2
5985;17;Puerto Peje;6;11;2
5986;18;Punta Leona;6;11;2
5987;19;Tárcoles;6;11;2
5988;20;Tarcolitos.;6;11;2
5989;1;Bellavista;7;1;1
5990;2;Bohío;7;1;1
5991;3;Bosque;7;1;1
5992;4;Buenos Aires;7;1;1
5993;5;Cangrejos;7;1;1
5994;6;Cariari;7;1;1
5995;7;Cerro Mocho;7;1;1
5996;8;Cielo Amarillo;7;1;1
5997;9;Cieneguita;7;1;1
5998;10;Colina;7;1;1
5999;11;Corales;7;1;1
6000;12;Cruce;7;1;1
6001;13;Fortín;7;1;1
6002;14;Garrón;7;1;1
6003;15;Hospital;7;1;1
6004;16;Jamaica Town;7;1;1
6005;17;Japdeva;7;1;1
6006;18;Laureles;7;1;1
6007;19;Limoncito;7;1;1
6008;20;Lirios;7;1;1
6009;21;Moín;7;1;1
6010;22;Piuta;7;1;1
6011;23;Portete;7;1;1
6012;24;Pueblo Nuevo;7;1;1
6013;25;San Juan;7;1;1
6014;26;Santa Eduvigis;7;1;1
6015;27;Trinidad;7;1;1
6016;28;Veracruz.;7;1;1
6017;29;Buenos Aires;7;1;1
6018;30;Cocal;7;1;1
6019;31;Dos Bocas;7;1;1
6020;32;Empalme Moín;7;1;1
6021;33;Milla Nueve;7;1;1
6022;34;Santa Rosa;7;1;1
6023;35;Valle La Aurora;7;1;1
6024;36;Villas del Mar Uno;7;1;1
6025;37;Villas del Mar Dos;7;1;1
6026;38;Villa Hermosa.;7;1;1
6027;1;Colonia;7;1;2
6028;2;Finca Ocho;7;1;2
6029;3;Guaria;7;1;2
6030;4;Loras;7;1;2
6031;5;Pandora Oeste;7;1;2
6032;6;Río Ley.;7;1;2
6033;7;Alsacia;7;1;2
6034;8;Armenia;7;1;2
6035;9;Atalanta;7;1;2
6036;10;Bananito Sur;7;1;2
6037;11;Boca Cuen;7;1;2
6038;12;Boca Río Estrella;7;1;2
6039;13;Bocuare;7;1;2
6040;14;Bonifacio;7;1;2
6041;15;Brisas;7;1;2
6042;16;Buenavista;7;1;2
6043;17;Burrico;7;1;2
6044;18;Calveri;7;1;2
6045;19;Caño Negro;7;1;2
6046;20;Cartagena;7;1;2
6047;21;Casa Amarilla;7;1;2
6048;22;Cerere;7;1;2
6049;23;Concepción;7;1;2
6050;24;Cuen;7;1;2
6051;25;Chirripó Abajo (parte);7;1;2
6052;26;Durfuy (San Miguel);7;1;2
6053;27;Duruy;7;1;2
6054;28;Fortuna;7;1;2
6055;29;Gavilán;7;1;2
6056;30;Hueco;7;1;2
6057;31;I Griega;7;1;2
6058;32;Jabuy;7;1;2
6059;33;Llano Grande;7;1;2
6060;34;Manú;7;1;2
6061;35;Miramar;7;1;2
6062;36;Moi (San Vicente);7;1;2
6063;37;Nanabre;7;1;2
6064;38;Nubes;7;1;2
6065;39;Penshurt;7;1;2
6066;40;Pléyades;7;1;2
6067;41;Porvenir;7;1;2
6068;42;Progreso;7;1;2
6069;43;Río Seco;7;1;2
6070;44;San Andrés;7;1;2
6071;45;San Carlos;7;1;2
6072;46;San Clemente;7;1;2
6073;47;San Rafael;7;1;2
6074;48;Suruy;7;1;2
6075;49;Talía;7;1;2
6076;50;Tobruk;7;1;2
6077;51;Tuba Creek (parte);7;1;2
6078;52;Valle de las Rosas;7;1;2
6079;53;Vegas de Cerere;7;1;2
6080;54;Vesta.;7;1;2
6081;55;Brisas;7;1;2
6082;56;Brisas de Veragua;7;1;2
6083;57;Búfalo;7;1;2
6084;58;Limón 2000;7;1;2
6085;59;Loma Linda;7;1;2
6086;60;México;7;1;2
6087;61;Milla 9;7;1;2
6088;62;Miravalles;7;1;2
6089;63;Río Blanco;7;1;2
6090;64;Río Cedro;7;1;2
6091;65;Río Madre;7;1;2
6092;66;Río Quito;7;1;2
6093;67;Río Victoria;7;1;2
6094;68;Sandoval;7;1;2
6095;69;Santa Rita;7;1;2
6096;70;Victoria.;7;1;2
6097;1;Aguas Zarcas;7;1;4
6098;2;Asunción;7;1;4
6099;3;Bananito Norte;7;1;4
6100;4;Bearesem;7;1;4
6101;5;Beverley;7;1;4
6102;6;Calle Tranvía;7;1;4
6103;7;Castillo Nuevo;7;1;4
6104;8;Dondonia;7;1;4
6105;9;Filadelfia Norte;7;1;4
6106;10;Filadelfia Sur;7;1;4
6107;11;Kent;7;1;4
6108;12;María Luisa;7;1;4
6109;13;Mountain Cow;7;1;4
6110;14;Paraíso;7;1;4
6111;15;Polonia;7;1;4
6112;16;Quitaría;7;1;4
6113;17;Río Banano;7;1;4
6114;18;San Cecilio;7;1;4
6115;19;Tigre;7;1;4
6116;20;Trébol;7;1;4
6117;21;Westfalia.;7;1;4
6118;1;Ángeles;7;2;1
6119;2;Calle Vargas;7;2;1
6120;3;Cacique;7;2;1
6121;4;Cecilia;7;2;1
6122;5;Coopevigua;7;2;1
6123;6;Diamantes;7;2;1
6124;7;Emilia;7;2;1
6125;8;Floresta;7;2;1
6126;9;Garabito;7;2;1
6127;10;Jesús;7;2;1
6128;11;Palma Dorada;7;2;1
6129;12;Palmera;7;2;1
6130;13;San Miguel;7;2;1
6131;14;Sauces;7;2;1
6132;15;Toro Amarillo.;7;2;1
6133;16;Blanco;7;2;1
6134;17;Calle Ángeles;7;2;1
6135;18;Calle Gobierno;7;2;1
6136;19;Corinto;7;2;1
6137;20;Flores;7;2;1
6138;21;La Guaria;7;2;1
6139;22;Marina;7;2;1
6140;23;Rancho Redondo.;7;2;1
6141;1;Granja;7;2;2
6142;2;Molino;7;2;2
6143;3;Numancia;7;2;2
6144;4;Santa Clara.;7;2;2
6145;5;Anita Grande;7;2;2
6146;6;Calle Diez;7;2;2
6147;7;Calle Emilia;7;2;2
6148;8;Calle Seis;7;2;2
6149;9;Calle Uno;7;2;2
6150;10;Condado del Río;7;2;2
6151;11;Floritas;7;2;2
6152;12;Parasal;7;2;2
6153;13;San Luis;7;2;2
6154;14;San Martín;7;2;2
6155;15;San Valentín;7;2;2
6156;16;Suerre.;7;2;2
6157;1;Cruce de Jordán;7;2;3
6158;2;Peligro;7;2;3
6159;3;Pueblo Nuevo.;7;2;3
6160;4;Balastre;7;2;3
6161;5;Cantagallo;7;2;3
6162;6;Cartagena;7;2;3
6163;7;Cayuga;7;2;3
6164;8;Cocorí;7;2;3
6165;9;Chirvalo;7;2;3
6166;10;Encina;7;2;3
6167;11;Gallopinto;7;2;3
6168;12;Hamburgo;7;2;3
6169;13;I Griega;7;2;3
6170;14;Indio;7;2;3
6171;15;Jardín;7;2;3
6172;16;Mercedes;7;2;3
6173;17;Palmitas;7;2;3
6174;18;Porvenir;7;2;3
6175;19;Primavera;7;2;3
6176;20;Rótulo;7;2;3
6177;21;San Carlos;7;2;3
6178;22;San Cristóbal;7;2;3
6179;23;San Gerardo;7;2;3
6180;24;San Pedro;7;2;3
6181;25;Santa Elena;7;2;3
6182;26;Santa Rosa;7;2;3
6183;27;Sirena;7;2;3
6184;28;Suárez;7;2;3
6185;29;Suerte;7;2;3
6186;30;Tarire;7;2;3
6187;31;Teresa;7;2;3
6188;32;Ticabán;7;2;3
6189;33;Triángulo;7;2;3
6190;34;Victoria.;7;2;3
6191;1;La Cruz;7;2;4
6192;2;Lesville;7;2;4
6193;3;Punta de Riel.;7;2;4
6194;4;Aguas Frías;7;2;4
6195;5;Anabán;7;2;4
6196;6;Boca Guápiles (parte);7;2;4
6197;7;Castañal;7;2;4
6198;8;Cruce;7;2;4
6199;9;Curia;7;2;4
6200;10;Curva;7;2;4
6201;11;Curva del Humo;7;2;4
6202;12;Esperanza;7;2;4
6203;13;Fortuna;7;2;4
6204;14;Humo;7;2;4
6205;15;La Lidia;7;2;4
6206;16;Lomas Azules;7;2;4
6207;17;Londres;7;2;4
6208;18;Llano Bonito;7;2;4
6209;19;Maravilla;7;2;4
6210;20;Mata de Limón;7;2;4
6211;21;Millón;7;2;4
6212;22;Milloncito;7;2;4
6213;23;Oeste;7;2;4
6214;24;Prado (parte);7;2;4
6215;25;Roxana Tres;7;2;4
6216;26;San Francisco;7;2;4
6217;27;San Jorge;7;2;4
6218;28;Vegas de Tortuguero.;7;2;4
6219;1;Astúa-Pirie;7;2;5
6220;2;Campo de Aterrizaje (Pueblo Triste);7;2;5
6221;3;Formosa;7;2;5
6222;4;Palermo.;7;2;5
6223;5;Ángeles;7;2;5
6224;6;Banamola;7;2;5
6225;7;Boca Guápiles (parte);7;2;5
6226;8;Campo Cuatro;7;2;5
6227;9;Campo Dos;7;2;5
6228;10;Campo Tres;7;2;5
6229;11;Campo Tres Este;7;2;5
6230;12;Campo Tres Oeste;7;2;5
6231;13;Esperanza (Cantarrana);7;2;5
6232;14;Caño Chiquero;7;2;5
6233;15;Carolina;7;2;5
6234;16;Ceibo;7;2;5
6235;17;Coopecariari;7;2;5
6236;18;Cuatro Esquinas;7;2;5
6237;19;Encanto;7;2;5
6238;20;Frutera;7;2;5
6239;21;Gaviotas;7;2;5
6240;22;Hojancha;7;2;5
6241;23;Maná;7;2;5
6242;24;Monterrey;7;2;5
6243;25;Nazaret;7;2;5
6244;26;Progreso;7;2;5
6245;27;Pueblo Nuevo;7;2;5
6246;28;Sagrada Familia;7;2;5
6247;29;San Miguel;7;2;5
6248;30;Semillero;7;2;5
6249;31;Vega de Río Palacios;7;2;5
6250;32;Zacatales.;7;2;5
6251;1;Barra del Colorado Este.;7;2;6
6252;2;Aragón;7;2;6
6253;3;Buenavista;7;2;6
6254;4;Malanga;7;2;6
6255;5;Puerto Lindo;7;2;6
6256;6;San Gerardo;7;2;6
6257;7;Tortuguero;7;2;6
6258;8;Verdades.;7;2;6
6259;1;Santa Elena.;7;2;7
6260;2;Brisas del Toro Amarillo;7;2;7
6261;3;Cascadas;7;2;7
6262;4;La Victoria;7;2;7
6263;5;Losilla;7;2;7
6264;6;San Bosco;7;2;7
6265;7;Prado (parte).;7;2;7
6266;1;Betania;7;3;1
6267;2;Brooklin;7;3;1
6268;3;Indiana Uno;7;3;1
6269;4;INVU;7;3;1
6270;5;María Auxiliadora;7;3;1
6271;6;Palmiras;7;3;1
6272;7;Quebrador;7;3;1
6273;8;San Rafael;7;3;1
6274;9;San Martín;7;3;1
6275;10;Triunfo.;7;3;1
6276;11;Amelia;7;3;1
6277;12;Amistad;7;3;1
6278;13;Ángeles;7;3;1
6279;14;Bajo Tigre;7;3;1
6280;15;Barnstorf;7;3;1
6281;16;Boca Pacuare;7;3;1
6282;17;Boca Parismina;7;3;1
6283;18;Calvario;7;3;1
6284;19;Calle Tajo;7;3;1
6285;20;Canadá;7;3;1
6286;21;Caño Blanco;7;3;1
6287;22;Carmen;7;3;1
6288;23;Celina;7;3;1
6289;24;Ciudadela Flores;7;3;1
6290;25;Cocal;7;3;1
6291;26;Coco;7;3;1
6292;27;Dos Bocas (Suerre);7;3;1
6293;28;Encanto (norte);7;3;1
6294;29;Encanto (sur);7;3;1
6295;30;Ganga;7;3;1
6296;31;Guayacán;7;3;1
6297;32;Imperio;7;3;1
6298;33;Indiana Dos;7;3;1
6299;34;Indiana Tres;7;3;1
6300;35;Islona;7;3;1
6301;36;Lindavista;7;3;1
6302;37;Livingston;7;3;1
6303;38;Lucha;7;3;1
6304;39;Maryland;7;3;1
6305;40;Milla 52;7;3;1
6306;41;Moravia;7;3;1
6307;42;Morazán;7;3;1
6308;43;Nueva Esperanza;7;3;1
6309;44;Nueva Virginia;7;3;1
6310;45;Pueblo Civil;7;3;1
6311;46;San Alberto Nuevo;7;3;1
